"﻿""Series""";Time;Value
yzh mirror;2025-07-19T22:40:00+08:00;978.6823416995637
yzh mirror;2025-07-19T22:50:00+08:00;1351.9191547679745
yzh mirror;2025-07-19T23:00:00+08:00;984.7307722466672
yzh mirror;2025-07-19T23:10:00+08:00;981.9063880181116
yzh mirror;2025-07-19T23:20:00+08:00;987.517857505693
yzh mirror;2025-07-19T23:30:00+08:00;1076.5884579001827
yzh mirror;2025-07-19T23:40:00+08:00;976.0392769272581
yzh mirror;2025-07-19T23:50:00+08:00;1956.2962645525768
yzh mirror;2025-07-20T00:00:00+08:00;1407.1457703439694
yzh mirror;2025-07-20T00:10:00+08:00;2368.1347328935144
yzh mirror;2025-07-20T00:20:00+08:00;3591.0982210103866
yzh mirror;2025-07-20T00:30:00+08:00;2028.065147394541
yzh mirror;2025-07-20T00:40:00+08:00;2232.395224136196
yzh mirror;2025-07-20T00:50:00+08:00;2392.6455436923416
yzh mirror;2025-07-20T01:00:00+08:00;5523.89614319348
yzh mirror;2025-07-20T01:10:00+08:00;2797.219277628105
yzh mirror;2025-07-20T01:20:00+08:00;4651.265180607962
yzh mirror;2025-07-20T01:30:00+08:00;6260.8852174695785
yzh mirror;2025-07-20T01:40:00+08:00;5371.679358148087
yzh mirror;2025-07-20T01:50:00+08:00;3964.0897651848572
yzh mirror;2025-07-20T02:00:00+08:00;5306.5126855409835
yzh mirror;2025-07-20T02:10:00+08:00;1911.0882969220875
yzh mirror;2025-07-20T02:20:00+08:00;1903.2536785389818
yzh mirror;2025-07-20T02:30:00+08:00;6107.891997053988
yzh mirror;2025-07-20T02:40:00+08:00;3493.1382763394095
yzh mirror;2025-07-20T02:50:00+08:00;2171.7245948856216
yzh mirror;2025-07-20T03:00:00+08:00;3506.512568776347
yzh mirror;2025-07-20T03:10:00+08:00;2463.7633722698783
yzh mirror;2025-07-20T03:20:00+08:00;3962.9650103959875
yzh mirror;2025-07-20T03:30:00+08:00;2988.480615695439
yzh mirror;2025-07-20T03:40:00+08:00;882.9163948013736
yzh mirror;2025-07-20T03:50:00+08:00;4442.624442281647
yzh mirror;2025-07-20T04:00:00+08:00;4236.484053889304
yzh mirror;2025-07-20T04:10:00+08:00;9595.099746667433
yzh mirror;2025-07-20T04:20:00+08:00;4736.817511899975
yzh mirror;2025-07-20T04:30:00+08:00;1834.0033459023477
yzh mirror;2025-07-20T04:40:00+08:00;2328.6324211918036
yzh mirror;2025-07-20T04:50:00+08:00;3248.4539136379744
yzh mirror;2025-07-20T05:00:00+08:00;8755.750504824384
yzh mirror;2025-07-20T05:10:00+08:00;2368.958676923672
yzh mirror;2025-07-20T05:20:00+08:00;5228.1633976074145
yzh mirror;2025-07-20T05:30:00+08:00;5123.6613396705925
yzh mirror;2025-07-20T05:40:00+08:00;7866.968460325672
yzh mirror;2025-07-20T05:50:00+08:00;7609.769827211721
yzh mirror;2025-07-20T06:00:00+08:00;6721.86927525731
yzh mirror;2025-07-20T06:10:00+08:00;4902.663308230864
yzh mirror;2025-07-20T06:20:00+08:00;3890.759130129094
yzh mirror;2025-07-20T06:30:00+08:00;5952.49749617845
yzh mirror;2025-07-20T06:40:00+08:00;5483.167908041143
yzh mirror;2025-07-20T06:50:00+08:00;3867.0850676378213
yzh mirror;2025-07-20T07:00:00+08:00;4546.177775886636
yzh mirror;2025-07-20T07:10:00+08:00;5782.487550372498
yzh mirror;2025-07-20T07:20:00+08:00;4757.833817135812
yzh mirror;2025-07-20T07:30:00+08:00;4941.285203964401
yzh mirror;2025-07-20T07:40:00+08:00;7048.408958144057
yzh mirror;2025-07-20T07:50:00+08:00;5387.481366630768
yzh mirror;2025-07-20T08:00:00+08:00;5214.728961231607
yzh mirror;2025-07-20T08:10:00+08:00;3829.980351720671
yzh mirror;2025-07-20T08:20:00+08:00;3473.2153952886288
yzh mirror;2025-07-20T08:30:00+08:00;2203.318148838711
yzh mirror;2025-07-20T08:40:00+08:00;2832.5103980958834
yzh mirror;2025-07-20T08:50:00+08:00;2395.2746457770377
yzh mirror;2025-07-20T09:00:00+08:00;2467.5601615091446
yzh mirror;2025-07-20T09:10:00+08:00;3977.9309477163533
yzh mirror;2025-07-20T09:20:00+08:00;2432.841411709906
yzh mirror;2025-07-20T09:30:00+08:00;2280.6331108764875
yzh mirror;2025-07-20T09:40:00+08:00;1946.996102791816
yzh mirror;2025-07-20T09:50:00+08:00;3030.0099719117316
yzh mirror;2025-07-20T10:00:00+08:00;4247.059868592366
yzh mirror;2025-07-20T10:10:00+08:00;3717.079083601439
yzh mirror;2025-07-20T10:20:00+08:00;3041.6470852516077
yzh mirror;2025-07-20T10:30:00+08:00;2716.1155204026177
yzh mirror;2025-07-20T10:40:00+08:00;2378.1583374016204
yzh mirror;2025-07-20T10:50:00+08:00;2053.961051204459
yzh mirror;2025-07-20T11:00:00+08:00;2433.539035816521
yzh mirror;2025-07-20T11:10:00+08:00;3077.506359543496
yzh mirror;2025-07-20T11:20:00+08:00;2108.5543372605744
yzh mirror;2025-07-20T11:30:00+08:00;1539.5704274436816
yzh mirror;2025-07-20T11:40:00+08:00;2102.6387660367704
yzh mirror;2025-07-20T11:50:00+08:00;1831.5111570017648
yzh mirror;2025-07-20T12:00:00+08:00;3417.178701081897
yzh mirror;2025-07-20T12:10:00+08:00;1336.3545877766821
yzh mirror;2025-07-20T12:20:00+08:00;1849.24712646549
yzh mirror;2025-07-20T12:30:00+08:00;1973.5056172383304
yzh mirror;2025-07-20T12:40:00+08:00;997.5111867956609
yzh mirror;2025-07-20T12:50:00+08:00;2098.690329486655
yzh mirror;2025-07-20T13:00:00+08:00;1730.1217061054194
yzh mirror;2025-07-20T13:10:00+08:00;2231.199847159566
yzh mirror;2025-07-20T13:20:00+08:00;1730.3482917434067
yzh mirror;2025-07-20T13:30:00+08:00;2207.5307078102624
yzh mirror;2025-07-20T13:40:00+08:00;3944.6680856233074
yzh mirror;2025-07-20T13:50:00+08:00;2719.6851141968414
yzh mirror;2025-07-20T14:00:00+08:00;4163.642595005619
yzh mirror;2025-07-20T14:10:00+08:00;1587.9076922380518
yzh mirror;2025-07-20T14:20:00+08:00;1978.2350337345729
yzh mirror;2025-07-20T14:30:00+08:00;1725.194174823558
yzh mirror;2025-07-20T14:40:00+08:00;2002.5940813271898
yzh mirror;2025-07-20T14:50:00+08:00;1420.7683842781707
yzh mirror;2025-07-20T15:00:00+08:00;2846.167637706844
yzh mirror;2025-07-20T15:10:00+08:00;983.6529273416993
yzh mirror;2025-07-20T15:20:00+08:00;1676.1860418154874
yzh mirror;2025-07-20T15:30:00+08:00;1718.585283518632
yzh mirror;2025-07-20T15:40:00+08:00;2035.574563790951
yzh mirror;2025-07-20T15:50:00+08:00;1638.7681287228706
yzh mirror;2025-07-20T16:00:00+08:00;1308.7865888863423
yzh mirror;2025-07-20T16:10:00+08:00;1729.1597046001764
yzh mirror;2025-07-20T16:20:00+08:00;2101.419705293514
yzh mirror;2025-07-20T16:30:00+08:00;2226.0924677992716
yzh mirror;2025-07-20T16:40:00+08:00;1819.1904431848802
yzh mirror;2025-07-20T16:50:00+08:00;1425.0447085476098
yzh mirror;2025-07-20T17:00:00+08:00;976.1282504308774
yzh mirror;2025-07-20T17:10:00+08:00;981.2920039108203
yzh mirror;2025-07-20T17:20:00+08:00;799.8491789657742
yzh mirror;2025-07-20T17:30:00+08:00;941.8821153029686
yzh mirror;2025-07-20T17:40:00+08:00;859.9412733162934
yzh mirror;2025-07-20T17:50:00+08:00;798.0052713624015
yzh mirror;2025-07-20T18:00:00+08:00;791.6205848898006
yzh mirror;2025-07-20T18:10:00+08:00;668.9311710910653
yzh mirror;2025-07-20T18:20:00+08:00;834.8646886050674
yzh mirror;2025-07-20T18:30:00+08:00;989.2170447729574
yzh mirror;2025-07-20T18:40:00+08:00;778.2216895246363
yzh mirror;2025-07-20T18:50:00+08:00;1519.5927129637541
yzh mirror;2025-07-20T19:00:00+08:00;943.3619815625169
yzh mirror;2025-07-20T19:10:00+08:00;1177.8507791754832
yzh mirror;2025-07-20T19:20:00+08:00;1142.5377433236204
yzh mirror;2025-07-20T19:30:00+08:00;978.3082149636962
yzh mirror;2025-07-20T19:40:00+08:00;966.829675036818
yzh mirror;2025-07-20T19:50:00+08:00;1074.869916721555
yzh mirror;2025-07-20T20:00:00+08:00;1671.4982553206873
yzh mirror;2025-07-20T20:10:00+08:00;1486.380955111823
yzh mirror;2025-07-20T20:20:00+08:00;930.6991623065226
yzh mirror;2025-07-20T20:30:00+08:00;926.3515969647566
yzh mirror;2025-07-20T20:40:00+08:00;1410.737357272556
yzh mirror;2025-07-20T20:50:00+08:00;1566.5652968983827
yzh mirror;2025-07-20T21:00:00+08:00;1931.7392509345987
yzh mirror;2025-07-20T21:10:00+08:00;975.4920503676417
yzh mirror;2025-07-20T21:20:00+08:00;978.7200704366692
yzh mirror;2025-07-20T21:30:00+08:00;985.4716284177384
yzh mirror;2025-07-20T21:40:00+08:00;999.4088600931004
yzh mirror;2025-07-20T21:50:00+08:00;1097.7490182845968
yzh mirror;2025-07-20T22:00:00+08:00;1377.6125674293462
yzh mirror;2025-07-20T22:10:00+08:00;910.9410775276342
yzh mirror;2025-07-20T22:20:00+08:00;949.8674562838163
yzh mirror;2025-07-20T22:30:00+08:00;961.6519603435861
yzh mirror;2025-07-20T22:40:00+08:00;1044.6919357643826
yzh mirror;2025-07-20T22:50:00+08:00;975.6936671502386
yzh mirror;2025-07-20T23:00:00+08:00;1214.2603377605967
yzh mirror;2025-07-20T23:10:00+08:00;805.8411100382195
yzh mirror;2025-07-20T23:20:00+08:00;1359.0990224904117
yzh mirror;2025-07-20T23:30:00+08:00;1517.1013972196542
yzh mirror;2025-07-20T23:40:00+08:00;1698.7058809256505
yzh mirror;2025-07-20T23:50:00+08:00;1677.2533652580005
yzh mirror;2025-07-21T00:00:00+08:00;1656.7728491895791
